GeneSymbol_Mouse,GeneSymbol_Human,Source,Daneman_Filter,In_Walchli_EC,In_Yang_EC,In_Winkler_EC,Human_BBB_Datasets_N,HumanEnsembl,MouseEnsembl,Mouse_OrthoType,Mouse_PercId,MacaqueEnsembl,Macaque_OrthoType,Macaque_PercId
Plekha2,PLEKHA2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000169499,ENSMUSG00000031557,ortholog_one2one,88.7059,ENSMMUG00000003591,ortholog_one2one,98.1176
Plekhb2,PLEKHB2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000115762,ENSMUSG00000026123,ortholog_one2one,90.0901,ENSMMUG00000006158,ortholog_one2one,98.1982
Plekhg5,PLEKHG5,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000171680,ENSMUSG00000039713,ortholog_one2one,85.2883,ENSMMUG00000023678,ortholog_one2one,95.8251
Plekhh1,PLEKHH1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000054690,ENSMUSG00000060716,ortholog_one2one,83.4311,ENSMMUG00000021326,ortholog_one2one,96.7009
Plekhh2,PLEKHH2,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000152527,ENSMUSG00000040852,ortholog_one2one,85.8674,ENSMMUG00000008074,ortholog_one2one,98.3925
Plekhn1,PLEKHN1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000187583,ENSMUSG00000078485,ortholog_one2one,66.6121,ENSMMUG00000015804,ortholog_one2one,91.9804
Pllp,PLLP,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000102934,ENSMUSG00000031775,ortholog_one2one,90.1099,ENSMMUG00000008924,ortholog_one2one,67.033
Plp2,PLP2,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000102007,ENSMUSG00000031146,ortholog_one2many,79.6053,ENSMMUG00000023022,ortholog_one2one,98.6842
Plp2,PLP2,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000102007,ENSMUSG00000057762,ortholog_one2many,79.6053,ENSMMUG00000023022,ortholog_one2one,98.6842
Plscr1,PLSCR1,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000188313,ENSMUSG00000032372,ortholog_one2many,66.6667,NA,NA,NA
Plscr1,PLSCR1,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000188313,ENSMUSG00000074139,ortholog_one2many,50,NA,NA,NA
Plscr1,PLSCR1,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000188313,ENSMUSG00000032369,ortholog_one2many,77.044,NA,NA,NA
Plscr4,PLSCR4,Daneman,liver_only,TRUE,TRUE,TRUE,3,ENSG00000114698,ENSMUSG00000032377,ortholog_one2one,79.3313,ENSMMUG00000007976,ortholog_one2one,92.0973
Pltp,PLTP,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000100979,ENSMUSG00000017754,ortholog_one2one,81.9473,ENSMMUG00000009963,ortholog_one2one,98.3773
Plvap,PLVAP,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000130300,ENSMUSG00000034845,ortholog_one2one,61.7647,ENSMMUG00000002413,ortholog_one2one,94.5701
Plxdc1,PLXDC1,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000161381,ENSMUSG00000017417,ortholog_one2one,81.4,ENSMMUG00000004917,ortholog_one2one,96.8
Plxdc2,PLXDC2,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000120594,ENSMUSG00000026748,ortholog_one2one,91.8715,ENSMMUG00000015370,ortholog_one2one,97.9206
Plxna2,PLXNA2,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000076356,ENSMUSG00000026640,ortholog_one2one,96.5681,ENSMMUG00000004563,ortholog_one2one,99.5776
Plxnb1,PLXNB1,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000164050,ENSMUSG00000053646,ortholog_one2one,86.6979,ENSMMUG00000003074,ortholog_one2one,97.3302
Plxnb2,PLXNB2,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000196576,ENSMUSG00000036606,ortholog_one2one,87.5952,ENSMMUG00000008331,ortholog_one2one,97.1708
Plxnd1,PLXND1,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000004399,ENSMUSG00000030123,ortholog_one2one,91.4286,ENSMMUG00000012737,ortholog_one2one,98.4416
Pmepa1,PMEPA1,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000124225,ENSMUSG00000038400,ortholog_one2one,87.108,ENSMMUG00000022589,ortholog_one2one,99.3031
Pml,PML,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000140464,ENSMUSG00000036986,ortholog_one2one,67.3469,ENSMMUG00000002569,ortholog_one2one,95.1247
Pnpla6,PNPLA6,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000032444,ENSMUSG00000004565,ortholog_one2one,92.8205,ENSMMUG00000011392,ortholog_one2one,96.044
Pole4,POLE4,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000115350,ENSMUSG00000030042,ortholog_one2one,93.1624,ENSMMUG00000001845,ortholog_one2one,99.1453
Polg2,POLG2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000256525,ENSMUSG00000020718,ortholog_one2one,72.7835,ENSMMUG00000009464,ortholog_one2one,96.9072
Polk,POLK,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000122008,ENSMUSG00000021668,ortholog_one2one,75.8621,ENSMMUG00000006144,ortholog_one2one,94.7126
Pomc,POMC,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000115138,ENSMUSG00000020660,ortholog_one2one,70.0375,ENSMMUG00000055135,ortholog_one2one,76.779
Porcn,PORCN,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000102312,ENSMUSG00000031169,ortholog_one2one,97.18,ENSMMUG00000018895,ortholog_one2one,99.3492
Ppapdc2,PPAPDC2,Munji,NA,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA
Ppard,PPARD,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000112033,ENSMUSG00000002250,ortholog_one2one,92.2903,ENSMMUG00000015904,ortholog_one2one,99.5465
Ppic,PPIC,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000168938,ENSMUSG00000024538,ortholog_one2one,90.566,ENSMMUG00000010651,ortholog_one2one,96.6981
Ppm1a,PPM1A,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000100614,ENSMUSG00000021096,ortholog_one2one,98.1675,ENSMMUG00000010464,ortholog_one2one,100
Ppm1h,PPM1H,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000111110,ENSMUSG00000034613,ortholog_one2one,96.3035,ENSMMUG00000011952,ortholog_one2one,85.9922
Ppp1r14a,PPP1R14A,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000167641,ENSMUSG00000037166,ortholog_one2one,85.034,ENSMMUG00000028772,ortholog_one2one,99.3197
Ppp1r14b,PPP1R14B,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000173457,ENSMUSG00000073730,ortholog_one2one,74.8299,ENSMMUG00000004924,ortholog_one2many,97.2789
Ppp1r14b,PPP1R14B,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000173457,ENSMUSG00000073730,ortholog_one2one,74.8299,ENSMMUG00000037977,ortholog_one2many,100
Ppp1r2,PPP1R2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000184203,ENSMUSG00000047714,ortholog_many2many,84.3902,ENSMMUG00000019396,ortholog_one2many,98.5366
Ppp1r2,PPP1R2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000184203,ENSMUSG00000121976,ortholog_many2many,82.439,ENSMMUG00000019396,ortholog_one2many,98.5366
Ppp1r2,PPP1R2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000184203,ENSMUSG00000094843,ortholog_many2many,81.9512,ENSMMUG00000019396,ortholog_one2many,98.5366
Ppp1r2,PPP1R2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000184203,ENSMUSG00000095869,ortholog_many2many,81.9512,ENSMMUG00000019396,ortholog_one2many,98.5366
Ppp1r35,PPP1R35,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000160813,ENSMUSG00000029725,ortholog_one2one,71.9368,ENSMMUG00000012728,ortholog_one2one,91.3043
Ppp1r7,PPP1R7,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000115685,NA,NA,NA,NA,NA,NA
Ppp1r8,PPP1R8,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000117751,ENSMUSG00000028882,ortholog_one2one,98.0057,ENSMMUG00000012252,ortholog_one2one,96.0114
Ppp1r9a,PPP1R9A,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000158528,ENSMUSG00000032827,ortholog_one2one,81.6594,ENSMMUG00000008008,ortholog_one2one,98.1077
Ppp2cb,PPP2CB,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000104695,ENSMUSG00000009630,ortholog_one2one,100,ENSMMUG00000020819,ortholog_one2one,100
Ppp3cc,PPP3CC,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000120910,ENSMUSG00000022092,ortholog_one2one,86.7188,ENSMMUG00000014442,ortholog_one2one,98.6328
Ppp5c,PPP5C,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000011485,ENSMUSG00000003099,ortholog_one2one,97.7956,ENSMMUG00000000217,ortholog_one2one,96.3928
Prcp,PRCP,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000137509,ENSMUSG00000061119,ortholog_one2one,77.0161,ENSMMUG00000007838,ortholog_one2one,97.7823
Prdm1,PRDM1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000057657,ENSMUSG00000038151,ortholog_one2one,87.3939,ENSMMUG00000021401,ortholog_one2one,98.4242
Prdm16,PRDM16,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000142611,ENSMUSG00000039410,ortholog_one2one,88.3229,ENSMMUG00000009350,ortholog_one2one,98.0407
Prdm9,PRDM9,Munji,NA,FALSE,FALSE,FALSE,0,ENSG00000292167,NA,NA,NA,NA,NA,NA
Prdx2,PRDX2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000167815,ENSMUSG00000005161,ortholog_one2one,92.4242,ENSMMUG00000061536,ortholog_one2many,94.4444
Prdx2,PRDX2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000167815,ENSMUSG00000005161,ortholog_one2one,92.4242,ENSMMUG00000005689,ortholog_one2many,100
Prdx3,PRDX3,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000165672,ENSMUSG00000024997,ortholog_one2one,86.3281,ENSMMUG00000008294,ortholog_one2one,97.6562
Prdx4,PRDX4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000123131,ENSMUSG00000025289,ortholog_one2one,89.6679,ENSMMUG00000021366,ortholog_one2one,85.2399
Prdx5,PRDX5,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000126432,ENSMUSG00000024953,ortholog_one2one,76.1682,ENSMMUG00000013397,ortholog_one2one,95.3271
Prdx6,PRDX6,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000117592,ENSMUSG00000026701,ortholog_one2many,89.7321,ENSMMUG00000008776,ortholog_one2one,98.6607
Prdx6,PRDX6,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000117592,ENSMUSG00000050114,ortholog_one2many,79.4643,ENSMMUG00000008776,ortholog_one2one,98.6607
Prelp,PRELP,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000188783,ENSMUSG00000041577,ortholog_one2one,89.7906,ENSMMUG00000021641,ortholog_one2one,98.4293
Prep,PREP,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000085377,ENSMUSG00000019849,ortholog_one2one,95.7747,ENSMMUG00000013483,ortholog_one2one,98.8732
Prickle1,PRICKLE1,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139174,ENSMUSG00000036158,ortholog_one2one,93.2611,ENSMMUG00000021733,ortholog_one2one,99.5187
Prickle2,PRICKLE2,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000163637,ENSMUSG00000030020,ortholog_one2one,95.2607,ENSMMUG00000001513,ortholog_one2one,99.763
Prkar1b,PRKAR1B,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000188191,ENSMUSG00000025855,ortholog_one2one,94.7507,ENSMMUG00000053014,ortholog_one2one,74.8031
Prkch,PRKCH,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000027075,ENSMUSG00000021108,ortholog_one2one,97.6574,ENSMMUG00000002260,ortholog_one2one,99.4143
Prnd,PRND,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000171864,ENSMUSG00000027338,ortholog_one2one,73.8636,ENSMMUG00000061435,ortholog_one2one,91.4773
Prnp,PRNP,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000171867,ENSMUSG00000079037,ortholog_one2one,89.7233,ENSMMUG00000062847,ortholog_one2one,96.4427
Prom1,PROM1,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000007062,ENSMUSG00000029086,ortholog_one2one,60.9249,ENSMMUG00000008164,ortholog_one2one,94.9133
Prpf39,PRPF39,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000185246,ENSMUSG00000035597,ortholog_one2one,94.0209,ENSMMUG00000010862,ortholog_one2one,99.701
Prpf4b,PRPF4B,Daneman,liver_only,TRUE,FALSE,FALSE,1,NA,NA,NA,NA,NA,NA,NA
Prr12,PRR12,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000126464,ENSMUSG00000046574,ortholog_one2one,93.1729,ENSMMUG00000012937,ortholog_one2one,99.5088
Prss23,PRSS23,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000150687,ENSMUSG00000039405,ortholog_one2one,90.6005,ENSMMUG00000003717,ortholog_one2one,98.6945
Prune,PRUNE,Munji,NA,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA
Psat1,PSAT1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000135069,ENSMUSG00000024640,ortholog_one2one,92.4324,NA,NA,NA
Psip1,PSIP1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000164985,ENSMUSG00000028484,ortholog_one2one,92.2642,ENSMMUG00000002224,ortholog_one2one,96.4151
Psma5,PSMA5,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000143106,ENSMUSG00000068749,ortholog_one2one,100,ENSMMUG00000051186,ortholog_one2one,100
Psmb10,PSMB10,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000205220,ENSMUSG00000031897,ortholog_one2one,88.6447,ENSMMUG00000064535,ortholog_one2one,95.9707
Psmb2,PSMB2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000126067,ENSMUSG00000028837,ortholog_one2one,96.5174,ENSMMUG00000013090,ortholog_one2one,100
Psmb4,PSMB4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000159377,ENSMUSG00000005779,ortholog_one2one,93.5606,ENSMMUG00000020924,ortholog_one2one,99.2424
Psmc4,PSMC4,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000281221,NA,NA,NA,NA,NA,NA
Psmc5,PSMC5,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000087191,ENSMUSG00000020708,ortholog_one2one,100,ENSMMUG00000016769,ortholog_one2one,100
Psmd13,PSMD13,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000185627,ENSMUSG00000025487,ortholog_one2one,96.5426,ENSMMUG00000011511,ortholog_one2one,90.4255
Psmd8,PSMD8,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000099341,ENSMUSG00000030591,ortholog_one2one,90.2857,ENSMMUG00000038221,ortholog_one2one,78
Ptdss2,PTDSS2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000282367,NA,NA,NA,NA,NA,NA
Pten,PTEN,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000284792,NA,NA,NA,NA,NA,NA
Ptgds,PTGDS,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000107317,ENSMUSG00000015090,ortholog_one2one,72.1053,ENSMMUG00000052688,ortholog_one2one,94.2105
Ptger4,PTGER4,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000171522,ENSMUSG00000039942,ortholog_one2one,88.3197,ENSMMUG00000016167,ortholog_one2one,98.1557
Ptgfrn,PTGFRN,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000134247,ENSMUSG00000027864,ortholog_one2one,89.9886,ENSMMUG00000016900,ortholog_one2one,98.7486
Ptgis,PTGIS,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000124212,ENSMUSG00000017969,ortholog_one2one,86,ENSMMUG00000021692,ortholog_one2one,97.2
Ptn,PTN,Both,liver_only,TRUE,FALSE,TRUE,2,ENSG00000105894,ENSMUSG00000029838,ortholog_one2one,97.619,ENSMMUG00000011836,ortholog_one2one,99.4048
Ptov1,PTOV1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000104960,ENSMUSG00000038502,ortholog_one2one,96.6346,ENSMMUG00000011618,ortholog_one2one,99.0385
Ptp4a3,PTP4A3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000291470,NA,NA,NA,NA,NA,NA
Ptpla,PTPLA,Daneman,lung_only,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA
Ptpn9,PTPN9,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000169410,ENSMUSG00000032290,ortholog_one2one,97.3019,ENSMMUG00000003783,ortholog_one2one,99.4941
Ptpre,PTPRE,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000132334,ENSMUSG00000041836,ortholog_one2one,86,ENSMMUG00000005383,ortholog_one2one,98.7143
Ptprf,PTPRF,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000142949,ENSMUSG00000033295,ortholog_one2one,95.3854,ENSMMUG00000012477,ortholog_one2one,98.8988
Ptprk,PTPRK,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000273993,NA,NA,NA,NA,NA,NA
Ptprr,PTPRR,Daneman,liver_only,TRUE,FALSE,TRUE,2,ENSG00000153233,ENSMUSG00000020151,ortholog_one2one,89.1933,ENSMMUG00000011075,ortholog_one2one,98.3257
Pttg1,PTTG1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000164611,ENSMUSG00000020415,ortholog_one2many,71.7822,ENSMMUG00000023077,ortholog_one2one,98.5149
Pura,PURA,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000185129,ENSMUSG00000043991,ortholog_one2one,99.3789,ENSMMUG00000010305,ortholog_one2one,100
Pvrl2,PVRL2,Daneman,lung_only,FALSE,FALSE,FALSE,0,NA,NA,NA,NA,NA,NA,NA
Pygb,PYGB,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000100994,ENSMUSG00000033059,ortholog_one2one,95.6109,ENSMMUG00000009199,ortholog_one2one,93.5943
Rab11fip1,RAB11FIP1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000156675,ENSMUSG00000031488,ortholog_one2one,61.5744,ENSMMUG00000063888,ortholog_one2one,93.4528
Rab11fip5,RAB11FIP5,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000135631,ENSMUSG00000051343,ortholog_one2one,74.1692,ENSMMUG00000002301,ortholog_one2one,88.6707
Rab12,RAB12,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000206418,ENSMUSG00000023460,ortholog_one2one,79.4118,ENSMMUG00000062113,ortholog_one2one,96.4706
Rab13,RAB13,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000143545,ENSMUSG00000027935,ortholog_one2one,91.6256,ENSMMUG00000017586,ortholog_one2one,90.6404
Rab24,RAB24,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000169228,ENSMUSG00000034789,ortholog_one2one,98.5222,ENSMMUG00000009045,ortholog_one2one,100
Rab3il1,RAB3IL1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000167994,ENSMUSG00000024663,ortholog_one2one,85.6021,ENSMMUG00000015148,ortholog_one2one,91.0995
Rad1,RAD1,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000113456,ENSMUSG00000022248,ortholog_one2one,90.0709,ENSMMUG00000045918,ortholog_one2one,100
Rad51ap1,RAD51AP1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000111247,ENSMUSG00000030346,ortholog_one2one,63.2836,ENSMMUG00000015189,ortholog_one2one,94.9254
Rad54b,RAD54B,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000197275,ENSMUSG00000078773,ortholog_one2one,77.6923,ENSMMUG00000005659,ortholog_one2one,97.4725
Ralb,RALB,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000144118,ENSMUSG00000004451,ortholog_one2one,95.1456,ENSMMUG00000046774,ortholog_one2one,99.5146
Ralgds,RALGDS,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000160271,ENSMUSG00000026821,ortholog_one2one,86.6521,ENSMMUG00000015274,ortholog_one2one,90.7002
Ralgps2,RALGPS2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000116191,ENSMUSG00000026594,ortholog_one2one,91.2521,ENSMMUG00000017551,ortholog_one2one,99.6569
Ranbp1,RANBP1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000099901,ENSMUSG00000005732,ortholog_one2one,66.5468,ENSMMUG00000020100,ortholog_one2one,100
Rap2c,RAP2C,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000123728,ENSMUSG00000050029,ortholog_one2one,100,ENSMMUG00000048745,ortholog_one2one,100
Rapgef3,RAPGEF3,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000079337,ENSMUSG00000022469,ortholog_one2one,90.6826,ENSMMUG00000000477,ortholog_one2one,98.1582
Raph1,RAPH1,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000173166,ENSMUSG00000026014,ortholog_one2one,91.84,ENSMMUG00000000314,ortholog_one2one,98.64
Rarres2,RARRES2,Daneman,liver_and_lung,TRUE,FALSE,TRUE,2,ENSG00000106538,ENSMUSG00000009281,ortholog_one2one,63.1902,ENSMMUG00000005232,ortholog_one2one,95.092
Rasgrp4,RASGRP4,Munji,NA,FALSE,FALSE,FALSE,0,ENSG00000171777,ENSMUSG00000030589,ortholog_one2one,85.7355,ENSMMUG00000020469,ortholog_one2one,97.0282
Rassf4,RASSF4,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000107551,ENSMUSG00000042129,ortholog_one2one,84.7352,ENSMMUG00000017489,ortholog_one2one,97.1963
Rassf8,RASSF8,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000123094,ENSMUSG00000030259,ortholog_one2one,91.6468,ENSMMUG00000018385,ortholog_one2one,100
Rb1,RB1,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000139687,ENSMUSG00000022105,ortholog_one2one,90.5172,ENSMMUG00000007891,ortholog_one2one,99.3534
Rbm20,RBM20,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000203867,ENSMUSG00000043639,ortholog_one2one,77.3431,ENSMMUG00000019883,ortholog_one2one,94.5395
Rbp1,RBP1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000114115,ENSMUSG00000046402,ortholog_one2one,65.9898,NA,NA,NA
Rcan2,RCAN2,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000172348,ENSMUSG00000039601,ortholog_one2one,70.7819,ENSMMUG00000019246,ortholog_one2one,99.177
Rcc2,RCC2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000281540,NA,NA,NA,NA,NA,NA
Rcn1,RCN1,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000049449,ENSMUSG00000005973,ortholog_one2one,94.2598,NA,NA,NA
Rcn3,RCN3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000142552,ENSMUSG00000019539,ortholog_one2one,92.6829,ENSMMUG00000051545,ortholog_one2many,98.4756
Rcn3,RCN3,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000142552,ENSMUSG00000019539,ortholog_one2one,92.6829,ENSMMUG00000009787,ortholog_one2many,98.1707
Rdx,RDX,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000137710,ENSMUSG00000032050,ortholog_one2one,98.4563,ENSMMUG00000002241,ortholog_one2one,99.8285
Reck,RECK,Both,liver_only,TRUE,FALSE,FALSE,1,ENSG00000122707,ENSMUSG00000028476,ortholog_one2one,93.5118,ENSMMUG00000022613,ortholog_one2one,95.8805
Relb,RELB,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000104856,ENSMUSG00000002983,ortholog_one2one,86.5285,ENSMMUG00000014153,ortholog_one2one,97.4093
Rep15,REP15,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000174236,ENSMUSG00000040121,ortholog_one2one,72.8814,ENSMMUG00000053271,ortholog_one2one,94.9153
Ret,RET,Munji,NA,FALSE,FALSE,FALSE,0,ENSG00000165731,ENSMUSG00000030110,ortholog_one2one,83.3034,ENSMMUG00000015400,ortholog_one2one,97.9354
Rfk,RFK,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000135002,ENSMUSG00000024712,ortholog_one2one,93.5484,ENSMMUG00000057759,ortholog_one2one,98.0645
Rfxank,RFXANK,Munji,NA,TRUE,FALSE,FALSE,1,ENSG00000064490,ENSMUSG00000036120,ortholog_one2one,85,ENSMMUG00000010722,ortholog_one2one,74.2308
Rgs16,RGS16,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000143333,ENSMUSG00000026475,ortholog_one2one,84.6535,ENSMMUG00000055481,ortholog_one2one,89.1089
Rgs2,RGS2,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000116741,ENSMUSG00000026360,ortholog_one2one,96.2085,ENSMMUG00000049590,ortholog_one2one,99.5261
Rgs4,RGS4,Daneman,liver_and_lung,TRUE,FALSE,FALSE,1,ENSG00000117152,ENSMUSG00000038530,ortholog_one2one,96.0976,ENSMMUG00000005185,ortholog_one2one,100
Rhobtb1,RHOBTB1,Munji,NA,TRUE,FALSE,TRUE,2,ENSG00000072422,ENSMUSG00000019944,ortholog_one2one,88.7931,ENSMMUG00000021400,ortholog_one2one,97.8448
Rhobtb3,RHOBTB3,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000164292,ENSMUSG00000021589,ortholog_one2one,95.7447,ENSMMUG00000021165,ortholog_one2one,99.1817
Rhoc,RHOC,Daneman,lung_only,TRUE,FALSE,FALSE,1,ENSG00000155366,ENSMUSG00000002233,ortholog_one2one,100,NA,NA,NA
Rhoj,RHOJ,Daneman,lung_only,TRUE,FALSE,TRUE,2,ENSG00000126785,ENSMUSG00000046768,ortholog_one2one,92.9907,ENSMMUG00000008203,ortholog_one2one,99.5327
Rhpn2,RHPN2,Daneman,liver_only,TRUE,FALSE,FALSE,1,ENSG00000131941,ENSMUSG00000030494,ortholog_one2one,85.8601,ENSMMUG00000028798,ortholog_one2one,98.2507
