GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set,dN_Human_Mouse_v2,dS_Human_Mouse_v2,dNdS_Human_Mouse_v2,dN_Human_Macaque_v2,dS_Human_Macaque_v2,dNdS_Human_Macaque_v2
NA,ENSG00000125835,ENSMUSG00000027404,ENSMMUG00000010050,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.82849239280775,97.9253112033195,0.01032937180438002,0.37758115680117343,0.02735669304021775,0,0.0693111573841726,0,Liver_Control,0.006812445018761401,0.37077448202254193,0.018373554138893584,0,0.06955257322844428,0
NA,ENSG00000125843,ENSMUSG00000068264,ENSMMUG00000057292,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,63.05220883534137,95.35655058043118,0.29154065684070185,0.7845522827790595,0.37160131101524513,0.01086999334774329,0.1356679506450708,0.08012204279683527,Liver_Control,0.22044201614713693,0.7479033384707721,0.29474666685921175,0.010959342883851145,0.1356679506450708,0.08078063265304677
NA,ENSG00000125844,ENSMUSG00000027422,ENSMMUG00000013787,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.88232631817154,84.09726705401334,0.9463567961784451,3.0462804859834094,0.31065977034381304,0.6480875046733722,1.032821051099439,0.6274925399549928,Liver_Control,0.08691649391121918,0.5152825731556382,0.16867734023864717,0.06729184347612847,0.21145878095358306,0.31822676349817597
NA,ENSG00000125846,NA,ENSMMUG00000014453,Liver_Control,NA,NA,ortholog_one2one,NA,NA,96.55521783181358,NA,NA,NA,0.01641650603593562,0.09048109069733933,0.1814357664061444,Liver_Control,NA,NA,NA,0.016451088913956892,0.09048109069733931,0.18181797751516995
NA,ENSG00000125863,ENSMUSG00000027274,ENSMMUG00000031166,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.72037361354349,97.84004670169294,0.13333486441063186,0.39892287311154473,0.3342372007166144,0.01305357986639661,0.04699324214618664,0.27777568157118254,Liver_Control,0.13361967142736925,0.39945112282235096,0.3345081883442203,0.013078804354916993,0.047037823447077756,0.27804867224845026
NA,ENSG00000125868,ENSMUSG00000015932,ENSMMUG00000013786,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.76305220883536,99.39759036144578,0.01944783439313443,0.4539944091500238,0.04283716715706918,0,0.01804047172986781,0,Liver_Control,0.01957504761396864,0.4555803686522226,0.04296727638172594,0,0.018151351311606945,0
NA,ENSG00000125870,ENSMUSG00000008333,ENSMMUG00000061754,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,89.6755162241888,97.93510324483776,0.01893797970634297,0.4669165390351863,0.04055966778447277,0.00397164807047781,0.06778912960669195,0.05858827357012923,Liver_Control,0.01902825857520296,0.4684420523341458,0.04062030400641712,0.0039907284630366115,0.06798712613972599,0.05869829612793066
NA,ENSG00000125871,ENSMUSG00000027424,ENSMMUG00000011479,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,77.32949087415946,92.15143120960296,9.999999,9.999999,1,1.5645224855361168,9.999999,0.1564522641988381,Liver_Control,0.17549937414185968,0.5220215019969277,0.3361918493213572,0.01625046892108431,0.06951365662337775,0.2337737605882066
NA,ENSG00000125875,ENSMUSG00000027465,ENSMMUG00000004461,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.49235474006116,91.43730886850152,1.809120907376716,9.999999,0.18091210882888245,0.45762812400072106,0.6532133273661122,0.7005798945437471,Liver_Control,0.03540074557216501,0.3573965753939423,0.09905172016028509,0.003620166425382484,0.0332490052436916,0.1088804431545917
NA,ENSG00000125877,ENSMUSG00000074797,ENSMMUG00000061481,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.0677966101695,62.608695652173914,0.06650608333081631,0.7313885815575889,0.0909312573477464,9.999999,3.2317278849263853,3.094319619743538,Liver_Control,0.062272287586322944,0.7159592181576344,0.08697742274562391,0.3791906703476816,0.7078909775481759,0.5356625276692069
NA,ENSG00000125901,ENSMUSG00000037740,ENSMMUG00000063622,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.86084142394822,83.09859154929578,0.19013915523523667,0.47249902512608666,0.4024117408168152,9.999999,9.999999,1,Liver_Control,0.18400148833913124,0.46225209136022155,0.39805442047366196,0.22848687602218248,0.4735568109240571,0.4824909509301182
NA,ENSG00000125912,ENSMUSG00000020238,ENSMMUG00000017036,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.05673758865248,84.12526997840173,0.03793845736758648,0.5337651038957824,0.07107706571802035,0.6978353972965929,0.8294084840695887,0.8413651544442647,Liver_Control,0.03654584688129657,0.5327630265800358,0.06859681520299038,0.019615431393241192,0.1472550394270248,0.13320719935674605
NA,ENSG00000125967,ENSMUSG00000027489,ENSMMUG00000023543,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.32241813602015,95.51122194513717,1.7678743347783454,9.999999,0.17678745115657965,1.4099288607671072,9.999999,0.14099290017600072,Liver_Control,0.07648011827217518,0.47048305097947707,0.16255658543480947,0.028208668905368273,0.061313646609316666,0.4600716229636542
NA,ENSG00000125970,ENSMUSG00000027593,ENSMMUG00000018093,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.34504792332268,74.4047619047619,0.20606411916298684,0.5599245576467724,0.36802122062483655,0.13048815400345354,0.25201825864691474,0.5177726197460614,Liver_Control,0.06040761942031665,0.48007432741524947,0.12582972254641295,0.03683242303222813,0.11797743051401918,0.3121988915316422
NA,ENSG00000125971,ENSMUSG00000047459,ENSMMUG00000031253,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,63.982102908277405,64.20581655480984,9.999999,9.999999,1,9.999999,9.999999,1,Liver_Control,0.030135922306520943,0.4349265426520222,0.06928968308708677,0.004120033500108621,0.031674454091644405,0.13007433334724683
NA,ENSG00000125991,ENSMUSG00000005881,ENSMMUG00000023456,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.14691151919867,90.82125603864736,2.3432271886725413,9.999999,0.23432274229952835,2.5048410968765116,9.999999,0.2504841347360646,Liver_Control,0.019717614309370392,0.3768646413848754,0.0523201493165119,0,0.06141753493327837,0
NA,ENSG00000125995,ENSMUSG00000067847,ENSMMUG00000053030,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,93.33333333333331,37.264150943396224,0,0.34450416916835314,0,9.999999,9.999999,1,Liver_Control,0,0.3467250644735576,0,0,0.05132432375024942,0
NA,ENSG00000126005,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Liver_Control,NA,NA,NA,NA,NA,NA
NA,ENSG00000126012,NA,ENSMMUG00000020553,Liver_Control,NA,NA,ortholog_one2one,NA,NA,98.7614776852445,NA,NA,NA,0.00348930296304815,0.03429415300863243,0.10174629366614887,Liver_Control,NA,NA,NA,0.003492672869925293,0.034294153008632436,0.10184455843088255
NA,ENSG00000126062,ENSMUSG00000010045,ENSMMUG00000057917,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.7840909090909,97.63257575757576,0.03630390132752778,0.4397527612322021,0.08255525497054987,0.00453175307667345,0.06606809215359487,0.06859215892201112,Liver_Control,0.0333563123521762,0.43811364717369383,0.07613620933143816,0.004545485850625942,0.06620429252984797,0.06865847631521213
NA,ENSG00000126091,ENSMUSG00000028538,ENSMMUG00000015555,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,74.52276064610867,77.18550106609808,1.6345381032631603,2.317644445648211,0.7052583524329178,1.6104360197648546,3.3025198330059737,0.4876385612191846,Liver_Control,0.04740474735706941,0.36041543166535084,0.13152807341802494,0.037867553429959316,0.0917065868064518,0.41292075900588676
NA,ENSG00000126106,ENSMUSG00000048772,ENSMMUG00000064464,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,82.74647887323944,97.00239808153478,1.8248987259898304,2.4586688502864456,0.7422303844526367,0.01291688523661567,0.0633015777102868,0.20405313269967085,Liver_Control,0.08472691161779361,0.479847584684606,0.17657046596052553,0.012989304272797745,0.0633015777102868,0.20519716478862615
NA,ENSG00000126107,ENSMUSG00000046861,ENSMMUG00000012993,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.6032482598608,97.6798143851508,0.01159491915496638,0.39757783924199663,0.02916389700460346,0.00121285687124383,0.0777219638714757,0.01560507237374319,Liver_Control,0.011615279566962134,0.39757783924199663,0.029215108138590632,0.0012150674266459454,0.0777219638714757,0.015633514210413313
NA,ENSG00000126214,ENSMUSG00000021288,ENSMMUG00000006803,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.58333333333333,67.77504105090313,0.04072512730835082,0.7113866396301878,0.05724752903642056,2.10514908362478,9.999999,0.21051492941397093,Liver_Control,0.03931199728924932,0.702370282530881,0.05597047350522109,0.0075148836980079865,0.06506828574896244,0.11549226495686214
NA,ENSG00000126216,ENSMUSG00000000759,ENSMMUG00000013617,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.75624082232012,98.05433186490455,1.2522729647588422,9.999999,0.12522730899861512,0.00406268004444317,0.04974063278704087,0.0816772891056111,Liver_Control,0.03083623659660438,0.6673706827559072,0.04620556070768069,0.004069029798403184,0.04974063278704087,0.08180494638707743
NA,ENSG00000126218,ENSMUSG00000031444,ENSMMUG00000001038,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,75.16688918558077,95.16019086571234,2.3083115421501423,9.999999,0.2308311772981319,0.02990028014968191,0.11650076570753204,0.25665307835610895,Liver_Control,0.15366463676203676,0.775604292970034,0.1981224680611376,0.02999079534500744,0.11650076570753204,0.2574300277158476
NA,ENSG00000126226,ENSMUSG00000038542,ENSMMUG00000001041,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,76.87224669603525,97.3568281938326,0.9768736351038648,2.489866136012819,0.3923398213962598,0.00687910904480428,0.07295274731793702,0.09429540761260556,Liver_Control,0.014022247651002573,0.6512851045606989,0.021530121835752376,0.006899973849478169,0.07295274731793702,0.09458141198448958
NA,ENSG00000126231,ENSMUSG00000031445,ENSMMUG00000001039,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,68.53582554517133,95.1142631993696,2.994317017514945,9.999999,0.2994317316946677,0.03412038032187919,0.08822294021844612,0.3867517930981983,Liver_Control,0.21469091846009625,0.7848108271982173,0.27355753898878415,0.034208830562234775,0.0883987361177628,0.38698325411194273
NA,ENSG00000126246,ENSMUSG00000036826,ENSMMUG00000002384,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,61.22994652406417,78.08857808857809,9.999999,9.999999,1,2.4906272923475576,9.999999,0.24906275414103116,Liver_Control,0.31684069013167887,0.9601460166842904,0.32999219350598064,0.026715416586312463,0.05704332580738123,0.46833553633465685
NA,ENSG00000126247,ENSMUSG00000001794,ENSMMUG00000000249,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,72.8395061728395,80.2889576883385,0.0873184050100263,0.7250182903188925,0.12043614095807172,1.0998542090211714,1.4159006028013248,0.7767877256674209,Liver_Control,0.037194881772061296,0.5189614501443214,0.07167176244346768,0.01071518519696633,0.1260201013678222,0.08502758750916486
NA,ENSG00000126254,ENSMUSG00000036733,ENSMMUG00000018954,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.97250859106529,98.05959805959806,1.4692543148241122,9.999999,0.1469254461749558,8.87585560542571e-4,0.06339114015027639,0.01400172892360733,Liver_Control,0.007647914518108005,0.4467387126768928,0.01711943536811733,8.89955107501475e-4,0.06347232112564326,0.014021152712216269
NA,ENSG00000126261,ENSMUSG00000052997,ENSMMUG00000005884,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,87.6755070202808,98.4919396775871,0.5053957705915835,1.2941128723916238,0.3905345363403826,0.00202058282877214,0.04635791096489152,0.04358658073057695,Liver_Control,0.029803221765896414,0.524765235324322,0.056793437826492175,0.0020247590363590023,0.04635791096489152,0.043676666920828756
NA,ENSG00000126264,ENSMUSG00000064109,ENSMMUG00000019758,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,67.02127659574468,82.62411347517731,1.0433584288594235,2.2964891066934427,0.4543276194162679,0.8096232753854573,1.2391343522940883,0.6533781214979232,Liver_Control,0.14384993515473843,0.5980430269869008,0.24053442421942867,0.00660075592926788,0.11158065022619332,0.059156815414563406
NA,ENSG00000126267,ENSMUSG00000036751,ENSMMUG00000055747,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.82375478927203,64.16666666666667,0.07693567420992534,0.4935484427186768,0.15588272102760695,9.999999,9.999999,1,Liver_Control,0.07819145802059141,0.49354844271867676,0.15842711931148903,0.10688431079808966,0.38561508043553605,0.2771787625042265
NA,ENSG00000126391,ENSMUSG00000024816,ENSMMUG00000023300,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.43968593861527,63.71849738468854,0.5124523916878122,0.9003606699425055,0.5691634572626723,9.999999,9.999999,1,Liver_Control,0.06815599418714861,0.5137685931519056,0.13265893457795888,0.01574051863222898,0.09396086340439767,0.1675220731474491
NA,ENSG00000126453,ENSMUSG00000003190,ENSMMUG00000003926,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.16666666666667,96.41434262948208,0.3144218562610988,0.9572721663361003,0.32845607270138116,0.02333768052808069,0.0732935105732947,0.3184140089011378,Liver_Control,0.0968202278762536,0.6186286555307938,0.15650782906779548,0.023488520024150285,0.0732935105732947,0.32047202870247815
NA,ENSG00000126456,ENSMUSG00000003184,ENSMMUG00000022735,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,75.23076923076923,88.32011535688537,0.796860417627637,3.761205657598428,0.211863027489021,1.302981085409364,9.999999,0.13029812157074855,Liver_Control,0.36819951851064503,1.0628803275720862,0.3464167215811727,0.1861831160736769,0.3080979935158222,0.6042983725699453
NA,ENSG00000126457,ENSMUSG00000109324,ENSMMUG00000003029,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,92.38351254480288,97.8494623655914,0.00135777408808492,0.38264776832602937,0.00354836536490146,0,0.08600018814029464,0,Liver_Control,0.001363327363213511,0.38264776832602937,0.0035628781246462363,0,0.08600018814029464,0
NA,ENSG00000126458,ENSMUSG00000038387,ENSMMUG00000028733,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,88.28006088280061,97.86910197869102,0.0290846236622847,0.454172579241103,0.06403870465029722,0.00186870963139595,0.07867396578122574,0.0237525795584324,Liver_Control,0.02923623772068121,0.4556042526140108,0.06417024765010311,0.0018792435944703608,0.07882659301383467,0.023840223490828014
NA,ENSG00000126461,ENSMUSG00000038406,ENSMMUG00000012938,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.47908745247149,83.2666509767004,1.455803468618994,9.999999,0.14558036141993552,2.130701774096436,9.999999,0.21307019871666347,Liver_Control,0.062171741539282385,0.7973086114820832,0.07797700996069008,0.02989188669025252,0.1530268854820811,0.1953374833192482
NA,ENSG00000126522,ENSMUSG00000025533,ENSMMUG00000011871,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.95340501792114,71.65483342435827,0.03252342012829319,0.5561649822515468,0.05847800772466333,2.48070155089332,9.999999,0.24807017989635,Liver_Control,0.03260421151334929,0.5570630314739402,0.05852876545600484,0.06531306339790349,0.16569676620114449,0.3941722273482267
NA,ENSG00000126524,ENSMUSG00000025337,ENSMMUG00000064520,Liver_Control,NA,ortholog_one2one,ortholog_one2many,NA,88.31341301460823,97.74236387782204,0.01389474025571657,0.5855122968955804,0.02373091108314424,0.00205339097632664,0.08662072752677483,0.02370553832732389,Liver_Control,0.013973830701316595,0.5855122968955804,0.023865990134462833,0.0020661186424552956,0.08662072752677483,0.023852473899121315
NA,ENSG00000126581,ENSMUSG00000035086,ENSMMUG00000029971,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,91.7220990391722,87.5984251968504,2.088484477502218,9.999999,0.20884846863506865,0.9703509426447025,1.527184570749294,0.6353855069191878,Liver_Control,0.00836792417859589,0.36093000270884035,0.023184340774646643,0.001384265272105941,0.04946991737999927,0.027981960460390837
NA,ENSG00000126602,ENSMUSG00000005981,ENSMMUG00000021868,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,84.2055634134842,95.69739952718676,1.7811150655219978,2.5185874940867032,0.7071880844734642,0.02111407529904335,0.0987767993202986,0.21375541062611064,Liver_Control,0.06284631556910465,0.5921330132989764,0.10613546983129052,0.021159274955915797,0.0987767993202986,0.21421300448604
NA,ENSG00000126653,ENSMUSG00000037958,ENSMMUG00000012121,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,78.98809523809524,72.42969110189027,1.2078353946755986,9.999999,0.120783551545915,2.2120423430895357,9.999999,0.2212042564293792,Liver_Control,0.15962616386136175,0.4610109916997392,0.3462524033815831,0.020458842683127323,0.04360369827256769,0.4691997122638232
NA,ENSG00000126698,ENSMUSG00000054405,ENSMMUG00000017080,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,90.81364829396324,91.99475065616798,0.00355927148653316,0.47455304992793823,0.00750026048104348,0.07139584371944377,0.23838603797721217,0.2994967504190353,Liver_Control,0.0035789085886921345,0.47455304992793823,0.007541640685347188,0.071785031064811,0.23838603797721214,0.301129343286762
NA,ENSG00000126709,NA,ENSMMUG00000011454,Liver_Control,NA,NA,ortholog_one2one,NA,NA,89.68824940047962,NA,NA,NA,1.1827738642742602,1.2198934914291573,0.969571419623356,Liver_Control,NA,NA,NA,0.03297544993204945,0.08601566273711242,0.3833656439157077
NA,ENSG00000126746,ENSMUSG00000038346,ENSMMUG00000016990,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,86.2012987012987,97.04433497536944,9.999999,9.999999,1,9.999999,9.999999,1,Liver_Control,0.018514741258967772,0.32467762430379365,0.05702499917778116,0.01112255634974774,0.07436762140627147,0.14956181385693434
NA,ENSG00000126749,ENSMUSG00000004268,ENSMMUG00000010207,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.03401360544218,97.68707482993196,0.06250061151518271,0.5197210650731665,0.12025799167171308,0.13230969503425372,0.15221780989339137,0.8692129726930069,Liver_Control,0.0628716807614694,0.5197210650731665,0.12097196936325508,0.1281297575078136,0.16792304022731402,0.7630266658724553
NA,ENSG00000126756,ENSMUSG00000001134,ENSMMUG00000018535,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,85.49019607843137,74.18879056047197,9.999999,9.999999,1,9.999999,9.999999,1,Liver_Control,0.05152833384510052,0.19891024579802372,0.2590531907412307,0.0023358717855525143,0.04326498079047417,0.053989895358206495
NA,ENSG00000126759,ENSMUSG00000001128,ENSMMUG00000032465,Liver_Control,NA,ortholog_one2one,ortholog_one2one,NA,79.9290780141844,95.60283687943264,1.7538026614558042,9.999999,0.17538028368360878,0.03323866395802565,0.07411948256562156,0.4484470588228655,Liver_Control,0.1352147694059889,0.5297667821176417,0.2552345182261025,0.03331715892282731,0.07423765320610384,0.4487905730307752
