GeneSymbol_Human,HumanEnsembl,MouseEnsembl,MacaqueEnsembl,Source,Daneman_Filter,Mouse_OrthoType,Macaque_OrthoType,Human_BBB_Datasets_N,PctId_Human_Mouse,PctId_Human_Macaque,dN_Human_Mouse,dS_Human_Mouse,dNdS_Human_Mouse,dN_Human_Macaque,dS_Human_Macaque,dNdS_Human_Macaque,Gene_Set
MYL9,ENSG00000101335,ENSMUSG00000067818,ENSMMUG00000059897,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,91.90751445086705,98.84393063583815,0.0029154601638965807,0.41526821375881856,0.007020667769168183,0,0.04519512925649602,0,BBB
MYLK,ENSG00000065534,ENSMUSG00000022836,ENSMMUG00000014818,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,83.3841980332316,96.55411255411255,2.588125857502097,9.999999,0.25881261163147085,2.131637928013334,9.999999,0.21316381411771482,BBB
MYO18A,ENSG00000196535,ENSMUSG00000000631,ENSMMUG00000009938,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,85.90901886194325,81.92622950819673,1.1571779353489915,2.134793746836996,0.5420560824967363,1.2096228230297816,1.6435952664193807,0.7359614910944466,BBB
MYO1B,ENSG00000128641,ENSMUSG00000018417,ENSMMUG00000001761,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,89.88566402814423,98.68073878627969,0.010564950694960423,0.4879426236043048,0.0216520348579509,3.3567203219550263e-4,0.044354703600078094,0.007567901596684587,BBB
MYO1D,ENSG00000176658,ENSMUSG00000035441,ENSMMUG00000014689,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,90.4998344918901,98.21251241310824,0.011348462213599409,0.4457446694898585,0.025459557882290294,0.004171167893779682,0.051403216947479034,0.08114604768883533,BBB
MYRIP,ENSG00000170011,ENSMUSG00000041794,ENSMMUG00000017701,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,81.12915699922661,97.24806201550388,0.8175894969937804,1.9863490225323641,0.4116041479716635,0.016095272770967346,0.049442227699869314,0.3255369654593838,BBB
NAALAD2,ENSG00000285516,NA,NA,Daneman,liver_and_lung,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NACC1,ENSG00000160877,ENSMUSG00000001910,ENSMMUG00000017971,Munji,NA,ortholog_one2one,ortholog_one2one,1,81.92090395480226,96.6540404040404,0.7804513973151582,1.863358993377454,0.41884113586751287,0.0029041707978734775,0.10754430184612812,0.027004413511640044,BBB
NANOS1,ENSG00000188613,ENSMUSG00000072437,ENSMMUG00000048654,Munji,NA,ortholog_one2one,ortholog_one2one,1,77.40112994350282,95.2542372881356,0.9509016728346411,1.0598604926398465,0.8971951303385068,0.41997578701618726,0.4690378816733711,0.8953984388592524,BBB
NAP1L1,ENSG00000187109,ENSMUSG00000058799,ENSMMUG00000020200,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.28231292517007,98.42105263157895,0.0077793234541796985,0.28381115789442524,0.027410210056200555,1.6422982877648384,9.999999,0.16422984519946834,BBB
NAP1L3,ENSG00000186310,ENSMUSG00000055733,ENSMMUG00000012702,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,76.59963436928702,97.58169934640523,1.1039479264944314,9.999999,0.1103948036889235,1.2695330711645736,9.999999,0.12695331981178934,BBB
NAPEPLD,ENSG00000275723,NA,NA,Munji,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NARF,ENSG00000141562,ENSMUSG00000000056,ENSMMUG00000019224,Munji,NA,ortholog_one2one,ortholog_one2one,1,74.65618860510806,81.91358024691358,1.8148448983564582,9.999999,0.1814845079840966,1.1008603061662545,9.999999,0.1100860416252296,BBB
NASP,ENSG00000132780,ENSMUSG00000028693,ENSMMUG00000023431,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,84.66076696165192,95.89041095890411,0.9712500063298612,1.9483250184934917,0.49850512471520964,1.6285929380971225,9.999999,0.16285931009564325,BBB
NAT8B,ENSG00000291485,NA,NA,Daneman,liver_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NAV2,ENSG00000166833,ENSMUSG00000052512,ENSMMUG00000016942,Munji,NA,ortholog_one2one,ortholog_one2one,1,85.36585365853658,96.53140484799786,1.9237465103787037,9.999999,0.1923746702753374,0.2996177059242253,0.4155238725932303,0.7210601500567231,BBB
NBEAL2,ENSG00000160796,ENSMUSG00000056724,ENSMMUG00000019813,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,84.22005066956207,94.0570616787025,1.8185507674209482,9.999999,0.1818550949276043,2.3701119979691363,9.999999,0.23701122349803597,BBB
NCL,ENSG00000115053,ENSMUSG00000026234,ENSMMUG00000018094,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,82.0754716981132,94.92753623188406,0.807642675808371,2.0278550755663156,0.3982743567524529,0.7244061726749496,1.3145594467415935,0.5510638369915788,BBB
NCOA1,ENSG00000084676,ENSMUSG00000020647,ENSMMUG00000020838,Munji,NA,ortholog_one2one,ortholog_one2one,2,89.66390423572744,98.82189882189883,0.8066699064986332,1.6477392084119757,0.4895616383833392,0.4934674343979827,0.7266922273835752,0.6790597391893008,BBB
NDE1,ENSG00000275911,NA,NA,Daneman,liver_and_lung,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NDEL1,ENSG00000166579,ENSMUSG00000018736,ENSMMUG00000021938,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,91.32947976878613,89.93875765529309,0.01987017378570457,0.3266633163192323,0.06082768646812612,0.0150008701438967,0.04203662024826389,0.3568524314110679,BBB
NDFIP1,ENSG00000131507,ENSMUSG00000024425,ENSMMUG00000016787,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.24324324324324,90.82969432314411,0.013548257786308044,0.25303163293066744,0.053543731388005424,1.6913494018421136,9.999999,0.16913495709770707,BBB
NDN,ENSG00000288364,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NDRG1,ENSG00000104419,ENSMUSG00000005125,ENSMMUG00000010200,Both,liver_only,ortholog_one2one,ortholog_one2one,2,86.32911392405063,97.29957805907173,0.02970009863433801,0.6434936897460788,0.04615445202898198,0.003571363450144599,0.09142629445771494,0.03906276056934988,BBB
NDST1,ENSG00000070614,ENSMUSG00000054008,NA,Daneman,lung_only,ortholog_one2one,NA,1,90.78897697244243,NA,0.011157711881911184,0.4005206833453231,0.027858016691465513,NA,NA,NA,BBB
NDUFA11,ENSG00000292058,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NDUFB5,ENSG00000136521,ENSMUSG00000027673,ENSMMUG00000009746,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,69.68253968253968,84.28571428571429,9.999999,9.999999,1,9.999999,9.999999,1,BBB
NDUFS2,ENSG00000158864,ENSMUSG00000013593,ENSMMUG00000042838,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,85.63573883161511,72,0.2049157978961118,0.5776603538262426,0.35473405183307677,9.999999,9.999999,1,BBB
NDUFS2,ENSG00000158864,ENSMUSG00000013593,ENSMMUG00000004520,Daneman,lung_only,ortholog_one2one,ortholog_one2many,1,85.63573883161511,83.1013916500994,0.2049157978961118,0.5776603538262426,0.35473405183307677,0.19797314490242005,0.3015789495211972,0.6564554496152094,BBB
NDUFS4,ENSG00000164258,ENSMUSG00000021764,ENSMMUG00000004861,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,88.25757575757575,97.1590909090909,0.06690397357506829,0.31242335884077244,0.21414523492517124,1.3780744926890929,9.999999,0.13780746304965558,BBB
NDUFV1,ENSG00000167792,ENSMUSG00000037916,ENSMMUG00000018526,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.53405017921148,94.15954415954415,0.021446867436944843,0.3983718576605894,0.05383630149702355,2.219502613841481,3.0691049930275938,0.7231758505765546,BBB
NECAP2,ENSG00000291380,NA,NA,Daneman,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NEDD9,ENSG00000111859,ENSMUSG00000021365,ENSMMUG00000016135,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,84.59081836327346,96.46825396825396,1.4015113078395203,2.6562061458762267,0.5276364976473583,2.6326000717441347,9.999999,0.2632600335004168,BBB
NEK1,ENSG00000137601,ENSMUSG00000031644,ENSMMUG00000012244,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,85.31468531468532,97.65705458290422,0.8146354869250465,1.583804597212331,0.5143535309588657,0.01267691793801967,0.03716442988788058,0.34110352227288293,BBB
NEK3,ENSG00000136098,ENSMUSG00000031478,ENSMMUG00000016530,Munji,NA,ortholog_one2one,ortholog_one2one,2,77.04706640876854,89.39670932358318,1.2840677800683242,2.0271586248840796,0.633432314721672,2.6780594249244025,9.999999,0.2678059692730372,BBB
NEK6,ENSG00000119408,ENSMUSG00000026749,ENSMMUG00000007354,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,80.07662835249042,82.83082077051927,2.298256910971545,9.999999,0.2298257140797259,9.999999,9.999999,1,BBB
NEK7,ENSG00000151414,ENSMUSG00000026393,ENSMMUG00000021649,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,91.30913091309131,77.13787085514834,0.010026238761477051,0.34770030556887616,0.028835864107375504,2.8640921826276666,9.999999,0.28640924690369135,BBB
NET1,ENSG00000173848,ENSMUSG00000021215,ENSMMUG00000017443,Munji,NA,ortholog_one2one,ortholog_one2one,2,85.09212730318258,96.98492462311557,0.1170985986604989,0.5466348781530167,0.21421721031807284,0.012638370294921441,0.07723774830250005,0.1636294502711747,BBB
NEURL2,ENSG00000124257,ENSMUSG00000039873,ENSMMUG00000058326,Munji,NA,ortholog_one2one,ortholog_one2one,1,84.73193473193473,97.31934731934732,0.05027327581330639,0.5854402943985171,0.08587259246471458,0.00641465796749609,0.08315724443533506,0.07713889524663449,BBB
NFATC1,ENSG00000131196,ENSMUSG00000033016,ENSMMUG00000022596,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,80.99260823653643,96.46892655367232,1.562436510227279,1.7659450023907741,0.8847594393438182,0.014347422311992689,0.0868192073403162,0.165256315411327,BBB
NFATC2IP,ENSG00000176953,ENSMUSG00000030722,ENSMMUG00000006878,Munji,NA,ortholog_one2one,ortholog_one2one,1,75.75039494470774,80.95238095238095,1.702627034728871,9.999999,0.17026272049915914,9.999999,9.999999,1,BBB
NFIB,ENSG00000147862,ENSMUSG00000008575,ENSMMUG00000014697,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,94.86281377699942,97.78166958552248,0.004318610601221104,0.19845776718444663,0.021760854525826583,1.9826869621375716,9.999999,0.19826871604062873,BBB
NFIC,ENSG00000141905,ENSMUSG00000055053,ENSMMUG00000003439,Munji,NA,ortholog_one2one,ortholog_one2one,1,80.25974025974025,70.24090694378837,0.04357030800425078,0.6005110597058922,0.07255537978865849,2.6857272608517055,9.999999,0.2685727529424458,BBB
NFIX,ENSG00000008441,ENSMUSG00000001911,ENSMMUG00000019292,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,92.4331376386171,77.51277683134583,9.999999,9.999999,1,9.999999,9.999999,1,BBB
NGRN,ENSG00000182768,ENSMUSG00000047084,ENSMMUG00000059888,Daneman,liver_only,ortholog_one2one,ortholog_one2many,1,78.53107344632768,95.54794520547945,0.41211087903057547,0.8033589869187521,0.5129847126142306,0.03772222121271914,0.0758223013357545,0.4975082600787663,BBB
NGRN,ENSG00000182768,ENSMUSG00000047084,ENSMMUG00000057144,Daneman,liver_only,ortholog_one2one,ortholog_one2many,1,78.53107344632768,95.89041095890411,0.41211087903057547,0.8033589869187521,0.5129847126142306,0.0315879408445048,0.06874271979214978,0.4595096170185581,BBB
NHSL1,ENSG00000135540,ENSMUSG00000039835,ENSMMUG00000000123,Munji,NA,ortholog_one2one,ortholog_one2one,1,76.71732522796353,89.98416468725257,2.301976027077574,9.999999,0.23019762572751998,2.082621187647245,9.999999,0.20826213959093842,BBB
NID1,ENSG00000116962,ENSMUSG00000005397,ENSMMUG00000012716,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,83.57371794871794,96.875,1.0964038814554322,1.853609062552548,0.5914968283256061,0.01132534703137415,0.0823269519051482,0.137565484562364,BBB
NID2,ENSG00000087303,ENSMUSG00000021806,ENSMMUG00000018201,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,80.06142215922513,96.90147664003874,1.444535814466486,2.490920039229369,0.5799205882631988,1.0924306137942252,1.5089031963681976,0.7239898599350928,BBB
NIPA2,ENSG00000140157,ENSMUSG00000030452,ENSMMUG00000003892,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,90.48938134810712,97.69159741458911,0.05409851176224779,0.40361499037799425,0.13403494184292647,0.006571577419180481,0.07275232237037474,0.09032807757978148,BBB
NME1,ENSG00000239672,ENSMUSG00000037601,NA,Daneman,lung_only,ortholog_one2one,NA,1,75.46816479400749,NA,9.999999,9.999999,1,NA,NA,NA,BBB
NOMO1,ENSG00000274779,NA,NA,Both,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NOMO2,ENSG00000185164,ENSMUSG00000030835,ENSMMUG00000005919,Both,lung_only,ortholog_one2many,ortholog_one2many,1,82.57097791798107,93.95373291272345,9.999999,9.999999,1,0.007795877858046511,0.0730901069404346,0.10666119102000807,BBB
NOMO3,ENSG00000278087,NA,NA,Both,lung_only,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,BBB
NOTCH3,ENSG00000074181,ENSMUSG00000038146,ENSMMUG00000013637,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,84.25886066867557,97.44473155325869,1.7466461588496793,2.265047965884954,0.771129876787075,0.0036489174692972285,0.07806985394307309,0.04673913533843605,BBB
NOTUM,ENSG00000185269,ENSMUSG00000042988,ENSMMUG00000049343,Munji,NA,ortholog_one2one,ortholog_one2one,1,85.97883597883597,71.68405365126677,1.7860235359106817,1.6031726574123335,1.1140556368978287,2.288112587470579,9.999999,0.22881128162818606,BBB
NPL,ENSG00000135838,ENSMUSG00000042684,ENSMMUG00000008992,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,85.35825545171339,76.25448028673836,0.08378758114878036,0.44168857846519044,0.18969831966208217,9.999999,9.999999,1,BBB
NPM1,ENSG00000181163,NA,ENSMMUG00000015781,Daneman,lung_only,NA,ortholog_one2one,2,NA,90.4320987654321,NA,NA,NA,0.20612778829779616,0.33184624242363325,0.6211545045450731,BBB
NPNT,ENSG00000168743,ENSMUSG00000040998,ENSMMUG00000023428,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,87.71834061135371,87.90160642570281,1.2094808969616773,9.999999,0.1209481017909779,0.3275442009536357,0.5497690671743123,0.5957850677869859,BBB
NPR2,ENSG00000159899,ENSMUSG00000028469,ENSMMUG00000016334,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,87.7989706327581,94.06600060551014,0.3046944579989458,0.6374797315329714,0.47796728731474425,0.2986301679988992,0.40425653921326643,0.738714501885537,BBB
NR1D1,ENSG00000126368,ENSMUSG00000020889,ENSMMUG00000002933,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.9891774891775,97.18157181571816,1.2405572704768937,1.927610953949706,0.6435724324636005,1.2295551183663576,1.40016655343172,0.8781491854328297,BBB
NR2F1,ENSG00000175745,ENSMUSG00000069171,ENSMMUG00000006209,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,94.65408805031447,99.21383647798743,1.384768019687626,1.7329698524984127,0.7990721925665434,0,0.025207736295743716,0,BBB
NR2F2,ENSG00000185551,ENSMUSG00000030551,ENSMMUG00000005430,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,2,95.34136546184739,99.03614457831326,0,0.19528350032007957,0,0,0.036025160744800534,0,BBB
NR2F6,ENSG00000160113,ENSMUSG00000002393,ENSMMUG00000028849,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,85.59670781893004,97.6954732510288,1.5641822306502102,1.9490490234176832,0.8025361147188571,0.004642715769183951,0.06638287150129604,0.06993845948790131,BBB
NR3C1,ENSG00000113580,ENSMUSG00000024431,ENSMMUG00000000421,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,87.32747804265998,98.41677364142062,2.6525793174993346,9.999999,0.2652579582757293,0.3740197980419143,0.487067028384826,0.7679021084268624,BBB
NR4A1,ENSG00000123358,ENSMUSG00000023034,ENSMMUG00000022922,Munji,NA,ortholog_one2one,ortholog_one2one,2,78.8109756097561,94.38648782911078,2.966320022990065,9.999999,0.29663203196220966,2.596078592197843,9.999999,0.2596078851805728,BBB
NRARP,ENSG00000198435,ENSMUSG00000078202,ENSMMUG00000014322,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.91304347826087,97.68115942028986,0,0.3008623297978287,0,0,0.09844759596057462,0,BBB
NRIP1,ENSG00000180530,ENSMUSG00000048490,ENSMMUG00000058750,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,82.8317569504156,85.70666666666666,1.1346272467646985,2.320140683160581,0.4890338137681667,2.3610831817384703,9.999999,0.23610834178468118,BBB
NRP2,ENSG00000118257,ENSMUSG00000025969,ENSMMUG00000020052,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,89.05579399141631,97.03147353361946,0.027525835413397367,0.4461399332961993,0.061697761978017185,0.09743052098475374,0.18130990122613785,0.5373701067943003,BBB
NSMCE1,ENSG00000169189,ENSMUSG00000030750,ENSMMUG00000015832,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.14232209737828,67.33909702209414,0.05328639697325037,0.5266578362653798,0.10117839952997427,0.20871513115630924,0.411521874201605,0.5071787048045457,BBB
NSUN5,ENSG00000130305,ENSMUSG00000000916,ENSMMUG00000022776,Munji,NA,ortholog_one2one,ortholog_one2one,1,82.4074074074074,95.78872234118487,0.12288455029058086,0.6211873606908355,0.19782203899628348,0.07039310196821508,0.16111909873605196,0.43690104103383953,BBB
NT5C2,ENSG00000076685,ENSMUSG00000025041,ENSMMUG00000003749,Both,liver_only,ortholog_one2one,ortholog_one2one,1,86.01789709172259,98.65497076023392,9.999999,9.999999,1,0,0.04695254368571163,0,BBB
NTN1,ENSG00000065320,ENSMUSG00000020902,ENSMMUG00000055290,Daneman,liver_and_lung,ortholog_one2one,ortholog_one2one,1,92.56198347107438,98.40220385674931,0.0034971138306903893,0.3397171073585778,0.010294194066003041,0.002816167588417153,0.04720646290051449,0.05965639904756475,BBB
NTN4,ENSG00000074527,ENSMUSG00000020019,ENSMMUG00000000521,Daneman,liver_only,ortholog_one2one,ortholog_one2one,2,85.26762056173821,97.98622151563328,0.05419232064865387,0.6198446101912317,0.08742888097701566,0.010306913702991362,0.04110549984504013,0.25074293566180816,BBB
NUBPL,ENSG00000151413,ENSMUSG00000035142,ENSMMUG00000012726,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,86.77083333333333,98.125,0.0629511492788064,0.397631550767096,0.1583152774405436,0.012133136433388883,0.0334445512371348,0.36278365188279116,BBB
NUDT12,ENSG00000112874,ENSMUSG00000024228,ENSMMUG00000017250,Munji,NA,ortholog_one2one,ortholog_one2one,1,84.16126709863211,98.0561555075594,0.06914399659610761,0.5862114964588259,0.11795059805853556,0.008280148694710537,0.04419370608491001,0.1873603602920689,BBB
NUDT21,ENSG00000167005,ENSMUSG00000031754,ENSMMUG00000038955,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,93.71345029239767,98.9766081871345,0.002233146815176906,0.2555509581269917,0.00873855778723859,0,0.04090356709701355,0,BBB
NUP210,ENSG00000132182,ENSMUSG00000030091,ENSMMUG00000015979,Daneman,lung_only,ortholog_one2one,ortholog_one2one,1,82.715395480226,97.05155367231639,0.10355220452351885,0.5689794665787257,0.18199638230563644,0.01259558192456844,0.06947471770923537,0.1812973458529662,BBB
NUP98,ENSG00000110713,ENSMUSG00000063550,ENSMMUG00000003950,Daneman,liver_only,ortholog_one2one,ortholog_one2one,1,89.36560322698936,94.71631205673759,0.4414352796884803,0.8215485707115173,0.5373209758081219,3.0344365813986656,9.999999,0.30344368848423536,BBB
OAS1,ENSG00000089127,ENSMUSG00000029605,ENSMMUG00000012782,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,64.01673640167364,72.16699801192843,1.6211990761224815,9.999999,0.1621199238242405,2.430571835285523,9.999999,0.24305720783427306,BBB
OAS1,ENSG00000089127,ENSMUSG00000053765,ENSMMUG00000012782,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,58.51148060174189,72.16699801192843,9.999999,9.999999,1,2.430571835285523,9.999999,0.24305720783427306,BBB
OAS1,ENSG00000089127,ENSMUSG00000001166,ENSMMUG00000012782,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,57.10900473933649,72.16699801192843,3.076311068905141,9.999999,0.3076311376536279,2.430571835285523,9.999999,0.24305720783427306,BBB
OAS1,ENSG00000089127,ENSMUSG00000052776,ENSMMUG00000012782,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,72.90729072907291,72.16699801192843,9.999999,9.999999,1,2.430571835285523,9.999999,0.24305720783427306,BBB
OAS1,ENSG00000089127,ENSMUSG00000066867,ENSMMUG00000012782,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,58.846761453396525,72.16699801192843,9.999999,9.999999,1,2.430571835285523,9.999999,0.24305720783427306,BBB
OAS1,ENSG00000089127,ENSMUSG00000001168,ENSMMUG00000012782,Daneman,liver_only,ortholog_one2many,ortholog_one2one,1,54.54545454545455,72.16699801192843,3.98767241706123,9.999999,0.39876728158285113,2.430571835285523,9.999999,0.24305720783427306,BBB
